15/05/2021,00:05,41.24,303831.01,0.00137
15/05/2021,00:10,41.46,305104.44,0.001371
15/05/2021,00:15,41.46,305104.44,0.001378
15/05/2021,00:20,41.64,302732.51,0.001376
15/05/2021,00:25,41.38,301600.66,0.001376
15/05/2021,00:30,40.58,300346.85,0.001352
15/05/2021,00:35,40.88,300346.85,0.001356
15/05/2021,00:40,40.36,299380.23,0.00134
15/05/2021,00:45,40.62,299047.54,0.00134
15/05/2021,00:50,40.75,300052.22,0.001352
15/05/2021,00:55,40.75,298245.75,0.001352
15/05/2021,01:00,40.45,298466.03,0.001311
15/05/2021,01:06,40.13,299015.77,0.001326
15/05/2021,01:11,40.10,298564.92,0.001313
15/05/2021,01:16,40.10,300502.10,0.001316
15/05/2021,01:21,40.62,303361.79,0.001346
15/05/2021,01:26,40.79,303090.55,0.001345
15/05/2021,01:31,40.91,303007.80,0.001346
15/05/2021,01:36,40.87,303007.80,0.001346
15/05/2021,01:41,41.01,302451.97,0.001343
15/05/2021,01:46,40.94,304388.47,0.001354
15/05/2021,01:51,40.94,304306.53,0.001356
15/05/2021,01:56,41.14,304002.20,0.001352
15/05/2021,02:01,41.07,304403.27,0.001352
15/05/2021,02:06,41.09,303925.50,0.001351
15/05/2021,02:11,40.89,303725.42,0.00134
15/05/2021,02:16,40.99,303792.01,0.001336
15/05/2021,02:21,40.63,303235.80,0.001349
15/05/2021,02:26,40.63,301639.43,0.001339
15/05/2021,02:31,40.69,301639.43,0.001339
15/05/2021,02:36,40.37,301855.35,0.001326
15/05/2021,02:41,40.47,301819.20,0.001323
15/05/2021,02:46,40.53,301873.90,0.00132
15/05/2021,02:51,40.51,301873.90,0.001316
15/05/2021,02:56,40.51,301331.95,0.001303
15/05/2021,03:01,40.29,300198.93,0.001303
15/05/2021,03:06,39.70,298910.08,0.001303
15/05/2021,03:11,39.72,299973.58,0.001295
15/05/2021,03:16,39.49,299466.52,0.001288
15/05/2021,03:21,39.24,298378.91,0.001282
15/05/2021,03:27,39.53,298235.93,0.001273
15/05/2021,03:32,39.88,299114.38,0.001278
15/05/2021,03:37,39.75,299114.38,0.001293
15/05/2021,03:42,39.75,300055.12,0.001293
15/05/2021,03:47,39.38,299975.80,0.001292
15/05/2021,03:52,38.94,299277.52,0.001285
15/05/2021,03:57,38.95,299277.52,0.001274
15/05/2021,04:02,38.81,298138.98,0.001275
15/05/2021,04:07,39.13,298785.61,0.001289
15/05/2021,04:12,39.26,299459.61,0.001284
15/05/2021,04:17,39.41,299411.33,0.001284
15/05/2021,04:22,39.41,299355.49,0.001294
15/05/2021,04:27,39.21,299369.76,0.001307
15/05/2021,04:32,39.38,299976.98,0.001306
15/05/2021,04:37,39.16,300138.13,0.001304
15/05/2021,04:42,38.93,298821.00,0.001304
15/05/2021,04:47,39.34,298220.54,0.001295
15/05/2021,04:52,39.30,297716.46,0.001307
15/05/2021,04:57,39.30,298046.91,0.001295
15/05/2021,05:02,39.04,296585.15,0.001295
15/05/2021,06:14,39.54,296825.76,0.001368
15/05/2021,06:19,39.63,296350.18,0.001358
15/05/2021,06:24,39.40,295744.79,0.001367
15/05/2021,06:29,39.20,295744.79,0.001362
15/05/2021,06:34,39.31,296949.65,0.001376
15/05/2021,06:39,39.39,296949.65,0.001366
15/05/2021,06:44,39.11,295696.48,0.001358
15/05/2021,06:49,38.96,295280.95,0.001358
15/05/2021,06:54,38.64,292465.37,0.001358
15/05/2021,06:59,38.59,293216.85,0.001355
15/05/2021,07:04,38.69,291599.22,0.001342
15/05/2021,07:09,38.69,291599.22,0.001346
15/05/2021,07:14,38.30,291960.88,0.00132
15/05/2021,07:19,38.08,291279.59,0.001321
15/05/2021,07:24,37.69,289482.16,0.001307
15/05/2021,07:29,37.94,290474.14,0.001308
15/05/2021,07:34,38.12,291102.29,0.001328
15/05/2021,07:39,38.12,291914.36,0.001333
15/05/2021,07:44,38.47,292701.42,0.001335
15/05/2021,07:49,38.47,291925.13,0.001348
15/05/2021,07:55,38.24,291925.13,0.001324
15/05/2021,08:00,38.26,289677.32,0.001332
15/05/2021,08:05,37.67,288956.33,0.001332
15/05/2021,08:10,38.04,289711.31,0.001332
15/05/2021,08:15,38.24,290232.12,0.001326
15/05/2021,08:20,38.24,289627.30,0.00133
15/05/2021,08:25,38.12,290312.12,0.001329
15/05/2021,08:30,38.49,290312.12,0.001323
15/05/2021,08:35,38.59,289864.99,0.001323
